Year,Region,Index,Source,Sector,Sub-sector,Sub-sub-sector,Total,CO2eq,Unit
2001,Nova Scotia,37,Agriculture,On Farm Fuel Use,,,,0.182140996,Mt
2001,Nova Scotia,38,Agriculture,Crop Production,,,,0.051434132,Mt
2001,Nova Scotia,39,Agriculture,Animal Production,,,,0.355712397,Mt
2001,New Brunswick,0,Provincial Inventory Total,,,,y,22.31211038,Mt
2001,New Brunswick,1,Oil and Gas,,,,y,2.407787175,Mt
2001,New Brunswick,2,Oil and Gas,Upstream Oil and Gas,,,y,0.014231509,Mt
2001,New Brunswick,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.000236783,Mt
2001,New Brunswick,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,3.99136E-05,Mt
2001,New Brunswick,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,3.99136E-05,Mt
2001,New Brunswick,44,Coal Production,,,,,0.005138316,Mt
2001,New Brunswick,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,0.013954813,Mt
2001,New Brunswick,13,Oil and Gas,Downstream Oil and Gas,,,y,2.393555666,Mt
2001,New Brunswick,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,2.39256696,Mt
2001,New Brunswick,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.000988705,Mt
2001,New Brunswick,16,Electricity,,,,,10.48000311,Mt
2001,New Brunswick,17,Transport,,,,y,4.244524071,Mt
2001,New Brunswick,18,Transport,Passenger Transport,,,y,2.415376668,Mt
2001,New Brunswick,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,2.124981203,Mt
2001,New Brunswick,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.290395465,Mt
2001,New Brunswick,21,Transport,Freight Transport,,,y,1.387980713,Mt
2001,New Brunswick,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,1.165149653,Mt
2001,New Brunswick,23,Transport,Freight Transport,Aviation and Marine,,,0.222831061,Mt
2001,New Brunswick,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.441166689,Mt
2001,New Brunswick,25,Heavy Industry,,,,y,1.850957132,Mt
2001,New Brunswick,26,Heavy Industry,Mining,,,,0.330888827,Mt
2001,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.138795852,Mt
2001,New Brunswick,28,Heavy Industry,Pulp and Paper,,,,1.005516058,Mt
